lat,lon,source_type,record_count,countrycode,country_name,wb_income_group
-16.7,-52.1,EXTERNAL,4,BR,Brazil,Upper middle income
-15.3,-55.7,REGIONAL,4,BR,Brazil,Upper middle income
-13.9,-39.0,EXTERNAL,4,BR,Brazil,Upper middle income
-8.8,-37.0,REGIONAL,4,BR,Brazil,Upper middle income
-9.3,-48.6,EXTERNAL,4,BR,Brazil,Upper middle income
-8.3,-47.6,REGIONAL,4,BR,Brazil,Upper middle income
-22.7,-51.1,INTERNAL,4,BR,Brazil,Upper middle income
-5.0,-41.0,EXTERNAL,4,BR,Brazil,Upper middle income
-11.0,-44.0,EXTERNAL,4,BR,Brazil,Upper middle income
-28.9,-52.2,REGIONAL,4,BR,Brazil,Upper middle income
-20.1,-56.4,EXTERNAL,4,BR,Brazil,Upper middle income
-6.5,-38.3,EXTERNAL,4,BR,Brazil,Upper middle income
-28.6,-51.5,REGIONAL,4,BR,Brazil,Upper middle income
-2.5,-59.9,REGIONAL,4,BR,Brazil,Upper middle income
-25.3,-49.4,EXTERNAL,4,BR,Brazil,Upper middle income
-8.1,-70.7,EXTERNAL,4,BR,Brazil,Upper middle income
-0.8,-49.1,EXTERNAL,4,BR,Brazil,Upper middle income
-13.4,-56.7,REGIONAL,4,BR,Brazil,Upper middle income
-22.2,-43.5,REGIONAL,4,BR,Brazil,Upper middle income
-30.7,-51.4,EXTERNAL,4,BR,Brazil,Upper middle income
-19.1,-54.2,EXTERNAL,4,BR,Brazil,Upper middle income
-18.3,-40.3,REGIONAL,4,BR,Brazil,Upper middle income
-20.6,-55.9,REGIONAL,4,BR,Brazil,Upper middle income
-18.2,-57.4,REGIONAL,4,BR,Brazil,Upper middle income
-28.3,-49.0,EXTERNAL,4,BR,Brazil,Upper middle income
-10.9,-42.1,REGIONAL,4,BR,Brazil,Upper middle income
-29.7,-53.4,REGIONAL,4,BR,Brazil,Upper middle income
-20.4,-44.8,REGIONAL,4,BR,Brazil,Upper middle income
-12.0,-55.4,REGIONAL,4,BR,Brazil,Upper middle income
-23.1,-53.0,REGIONAL,4,BR,Brazil,Upper middle income
-2.4,-58.3,REGIONAL,4,BR,Brazil,Upper middle income
1.5,-53.5,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-50.1,EXTERNAL,4,BR,Brazil,Upper middle income
-22.4,-50.1,EXTERNAL,4,BR,Brazil,Upper middle income
-12.1,-49.0,REGIONAL,4,BR,Brazil,Upper middle income
-11.1,-37.2,EXTERNAL,4,BR,Brazil,Upper middle income
-13.9,-46.5,REGIONAL,4,BR,Brazil,Upper middle income
-18.1,-49.0,REGIONAL,4,BR,Brazil,Upper middle income
-4.3,-40.7,EXTERNAL,4,BR,Brazil,Upper middle income
-23.0,-53.3,REGIONAL,4,BR,Brazil,Upper middle income
-21.3,-43.2,EXTERNAL,4,BR,Brazil,Upper middle income
-6.0,-37.9,REGIONAL,4,BR,Brazil,Upper middle income
-18.8,-46.5,REGIONAL,4,BR,Brazil,Upper middle income
-20.2,-48.0,REGIONAL,4,BR,Brazil,Upper middle income
-21.5,-49.2,REGIONAL,4,BR,Brazil,Upper middle income
-14.8,-40.9,EXTERNAL,4,BR,Brazil,Upper middle income
-21.4,-43.5,EXTERNAL,4,BR,Brazil,Upper middle income
-12.1,-40.4,REGIONAL,4,BR,Brazil,Upper middle income
-8.5,-35.4,EXTERNAL,4,BR,Brazil,Upper middle income
-16.8,-47.6,EXTERNAL,4,BR,Brazil,Upper middle income
-11.8,-38.4,EXTERNAL,4,BR,Brazil,Upper middle income
-19.7,-54.4,REGIONAL,4,BR,Brazil,Upper middle income
-12.7,-39.2,EXTERNAL,4,BR,Brazil,Upper middle income
-20.3,-43.2,EXTERNAL,4,BR,Brazil,Upper middle income
-0.2,-60.7,REGIONAL,4,BR,Brazil,Upper middle income
-14.2,-40.0,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-49.0,REGIONAL,4,BR,Brazil,Upper middle income
-12.0,-38.7,REGIONAL,4,BR,Brazil,Upper middle income
-27.8,-54.2,EXTERNAL,4,BR,Brazil,Upper middle income
-22.7,-50.6,EXTERNAL,4,BR,Brazil,Upper middle income
-23.1,-43.9,INTERNAL,4,BR,Brazil,Upper middle income
-20.3,-47.9,EXTERNAL,4,BR,Brazil,Upper middle income
-31.6,-53.7,REGIONAL,4,BR,Brazil,Upper middle income
-22.1,-54.8,EXTERNAL,4,BR,Brazil,Upper middle income
-6.5,-35.0,INTERNAL,4,BR,Brazil,Upper middle income
-21.0,-44.9,EXTERNAL,4,BR,Brazil,Upper middle income
-17.0,-42.7,REGIONAL,4,BR,Brazil,Upper middle income
-3.5,-60.0,REGIONAL,4,BR,Brazil,Upper middle income
-19.2,-51.4,REGIONAL,4,BR,Brazil,Upper middle income
-5.4,-49.2,REGIONAL,4,BR,Brazil,Upper middle income
-10.8,-42.7,EXTERNAL,4,BR,Brazil,Upper middle income
-7.2,-45.8,REGIONAL,4,BR,Brazil,Upper middle income
-17.8,-50.6,REGIONAL,4,BR,Brazil,Upper middle income
2.6,-60.7,REGIONAL,4,BR,Brazil,Upper middle income
-21.5,-49.3,REGIONAL,4,BR,Brazil,Upper middle income
-24.7,-47.4,EXTERNAL,4,BR,Brazil,Upper middle income
-17.3,-55.1,REGIONAL,4,BR,Brazil,Upper middle income
-2.2,-54.5,REGIONAL,4,BR,Brazil,Upper middle income
-3.3,-52.4,EXTERNAL,4,BR,Brazil,Upper middle income
-29.8,-50.7,REGIONAL,4,BR,Brazil,Upper middle income
-20.3,-44.3,REGIONAL,4,BR,Brazil,Upper middle income
-27.6,-54.0,REGIONAL,4,BR,Brazil,Upper middle income
-5.4,-43.6,REGIONAL,4,BR,Brazil,Upper middle income
-29.9,-52.4,REGIONAL,4,BR,Brazil,Upper middle income
-6.2,-49.8,REGIONAL,4,BR,Brazil,Upper middle income
-20.5,-54.4,REGIONAL,4,BR,Brazil,Upper middle income
-30.8,-55.5,EXTERNAL,4,BR,Brazil,Upper middle income
-26.3,-49.3,EXTERNAL,4,BR,Brazil,Upper middle income
-5.1,-38.4,EXTERNAL,4,BR,Brazil,Upper middle income
-24.9,-47.8,EXTERNAL,4,BR,Brazil,Upper middle income
-8.8,-67.3,REGIONAL,4,BR,Brazil,Upper middle income
-27.9,-54.4,EXTERNAL,4,BR,Brazil,Upper middle income
-15.3,-45.5,REGIONAL,4,BR,Brazil,Upper middle income
-19.2,-43.0,EXTERNAL,4,BR,Brazil,Upper middle income
-18.2,-52.6,REGIONAL,4,BR,Brazil,Upper middle income
-19.7,-42.1,REGIONAL,4,BR,Brazil,Upper middle income
-23.2,-50.8,EXTERNAL,4,BR,Brazil,Upper middle income
-28.5,-52.8,EXTERNAL,4,BR,Brazil,Upper middle income
-29.6,-53.2,REGIONAL,4,BR,Brazil,Upper middle income
-23.0,-46.1,INTERNAL,4,BR,Brazil,Upper middle income
-22.3,-56.9,EXTERNAL,4,PY,Paraguay,Upper middle income
-9.9,-36.7,REGIONAL,4,BR,Brazil,Upper middle income
-15.1,-47.6,REGIONAL,4,BR,Brazil,Upper middle income
-8.1,-35.5,REGIONAL,4,BR,Brazil,Upper middle income
-13.7,-47.3,REGIONAL,4,BR,Brazil,Upper middle income
-7.3,-73.0,REGIONAL,4,BR,Brazil,Upper middle income
-21.6,-51.4,EXTERNAL,4,BR,Brazil,Upper middle income
3.7,-62.7,REGIONAL,4,BR,Brazil,Upper middle income
-20.2,-48.7,REGIONAL,4,BR,Brazil,Upper middle income
-20.4,-55.0,REGIONAL,4,BR,Brazil,Upper middle income
-11.7,-61.2,REGIONAL,4,BR,Brazil,Upper middle income
-15.8,-50.1,REGIONAL,4,BR,Brazil,Upper middle income
-23.5,-46.0,REGIONAL,4,BR,Brazil,Upper middle income
-11.9,-39.0,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-43.1,REGIONAL,4,BR,Brazil,Upper middle income
-23.4,-48.5,REGIONAL,4,BR,Brazil,Upper middle income
-24.1,-47.1,REGIONAL,4,BR,Brazil,Upper middle income
-21.3,-49.5,REGIONAL,4,BR,Brazil,Upper middle income
-16.2,-48.4,REGIONAL,4,BR,Brazil,Upper middle income
-3.7,-60.2,REGIONAL,4,BR,Brazil,Upper middle income
-25.5,-53.9,REGIONAL,4,BR,Brazil,Upper middle income
-9.4,-37.2,REGIONAL,4,BR,Brazil,Upper middle income
-27.5,-50.1,REGIONAL,4,BR,Brazil,Upper middle income
-3.8,-44.5,REGIONAL,4,BR,Brazil,Upper middle income
-18.1,-52.7,REGIONAL,4,BR,Brazil,Upper middle income
-6.0,-44.3,EXTERNAL,4,BR,Brazil,Upper middle income
-8.0,-62.0,REGIONAL,4,BR,Brazil,Upper middle income
-27.2,-52.3,REGIONAL,4,BR,Brazil,Upper middle income
-11.5,-41.2,EXTERNAL,4,BR,Brazil,Upper middle income
-31.4,-54.9,REGIONAL,4,UY,Uruguay,High income
-20.0,-47.5,REGIONAL,4,BR,Brazil,Upper middle income
-3.7,-45.8,REGIONAL,4,BR,Brazil,Upper middle income
-5.6,-47.6,REGIONAL,4,BR,Brazil,Upper middle income
-7.0,-45.5,EXTERNAL,4,BR,Brazil,Upper middle income
-7.1,-35.3,EXTERNAL,4,BR,Brazil,Upper middle income
-23.6,-49.6,INTERNAL,4,BR,Brazil,Upper middle income
-6.8,-43.2,EXTERNAL,4,BR,Brazil,Upper middle income
-8.6,-37.2,EXTERNAL,4,BR,Brazil,Upper middle income
-2.8,-60.6,REGIONAL,4,BR,Brazil,Upper middle income
-15.4,-48.4,REGIONAL,4,BR,Brazil,Upper middle income
-8.9,-58.6,REGIONAL,4,BR,Brazil,Upper middle income
-7.9,-63.9,REGIONAL,4,BR,Brazil,Upper middle income
-26.9,-52.7,EXTERNAL,4,BR,Brazil,Upper middle income
-13.0,-41.3,EXTERNAL,4,BR,Brazil,Upper middle income
-4.6,-56.4,REGIONAL,4,BR,Brazil,Upper middle income
-5.0,-63.0,EXTERNAL,4,BR,Brazil,Upper middle income
-28.5,-55.3,EXTERNAL,4,BR,Brazil,Upper middle income
-0.3,-48.7,REGIONAL,4,BR,Brazil,Upper middle income
-9.3,-55.9,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-48.2,EXTERNAL,4,BR,Brazil,Upper middle income
-2.8,-59.9,REGIONAL,4,BR,Brazil,Upper middle income
-21.1,-45.6,EXTERNAL,4,BR,Brazil,Upper middle income
-21.2,-49.6,EXTERNAL,4,BR,Brazil,Upper middle income
-17.8,-56.8,EXTERNAL,4,BR,Brazil,Upper middle income
-9.9,-36.5,EXTERNAL,4,BR,Brazil,Upper middle income
-17.8,-49.6,REGIONAL,4,BR,Brazil,Upper middle income
-16.7,-45.4,REGIONAL,4,BR,Brazil,Upper middle income
-20.6,-50.4,REGIONAL,4,BR,Brazil,Upper middle income
-29.0,-55.2,REGIONAL,4,BR,Brazil,Upper middle income
2.9,-60.0,REGIONAL,4,BR,Brazil,Upper middle income
-22.9,-52.2,REGIONAL,4,BR,Brazil,Upper middle income
-17.7,-48.8,REGIONAL,4,BR,Brazil,Upper middle income
-21.6,-46.5,REGIONAL,4,BR,Brazil,Upper middle income
-17.3,-39.3,REGIONAL,4,BR,Brazil,Upper middle income
-12.5,-39.0,REGIONAL,4,BR,Brazil,Upper middle income
-7.1,-40.9,REGIONAL,4,BR,Brazil,Upper middle income
-9.7,-37.8,REGIONAL,4,BR,Brazil,Upper middle income
-23.5,-51.5,REGIONAL,4,BR,Brazil,Upper middle income
-12.5,-38.4,REGIONAL,4,BR,Brazil,Upper middle income
-21.9,-43.5,EXTERNAL,4,BR,Brazil,Upper middle income
-23.8,-47.3,EXTERNAL,4,BR,Brazil,Upper middle income
-9.6,-55.5,REGIONAL,4,BR,Brazil,Upper middle income
-9.9,-58.6,REGIONAL,4,BR,Brazil,Upper middle income
-10.4,-36.5,REGIONAL,4,BR,Brazil,Upper middle income
-4.3,-47.7,REGIONAL,4,BR,Brazil,Upper middle income
-29.7,-51.3,EXTERNAL,4,BR,Brazil,Upper middle income
-24.4,-48.8,REGIONAL,4,BR,Brazil,Upper middle income
-24.5,-49.0,REGIONAL,4,BR,Brazil,Upper middle income
-11.7,-39.3,EXTERNAL,4,BR,Brazil,Upper middle income
-3.7,-47.8,REGIONAL,4,BR,Brazil,Upper middle income
-20.0,-54.9,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-58.1,REGIONAL,4,BR,Brazil,Upper middle income
-7.5,-38.7,REGIONAL,4,BR,Brazil,Upper middle income
-21.9,-50.7,INTERNAL,4,BR,Brazil,Upper middle income
-4.4,-41.6,REGIONAL,4,BR,Brazil,Upper middle income
-23.5,-51.7,REGIONAL,4,BR,Brazil,Upper middle income
-10.8,-52.7,REGIONAL,4,BR,Brazil,Upper middle income
-4.5,-56.2,REGIONAL,4,BR,Brazil,Upper middle income
-3.1,-68.2,REGIONAL,4,BR,Brazil,Upper middle income
-20.7,-41.9,EXTERNAL,4,BR,Brazil,Upper middle income
-16.2,-56.8,REGIONAL,4,BR,Brazil,Upper middle income
-15.9,-54.9,EXTERNAL,4,BR,Brazil,Upper middle income
-13.9,-39.1,INTERNAL,4,BR,Brazil,Upper middle income
-22.8,-44.2,EXTERNAL,4,BR,Brazil,Upper middle income
-9.7,-65.7,EXTERNAL,4,BR,Brazil,Upper middle income
-15.4,-42.9,REGIONAL,4,BR,Brazil,Upper middle income
-8.5,-41.8,REGIONAL,4,BR,Brazil,Upper middle income
-18.4,-47.6,REGIONAL,4,BR,Brazil,Upper middle income
-16.8,-42.3,REGIONAL,4,BR,Brazil,Upper middle income
-19.6,-54.4,EXTERNAL,4,BR,Brazil,Upper middle income
-4.5,-38.1,REGIONAL,4,BR,Brazil,Upper middle income
-10.1,-67.5,EXTERNAL,4,BR,Brazil,Upper middle income
-21.8,-41.0,INTERNAL,4,BR,Brazil,Upper middle income
-1.3,-48.6,EXTERNAL,4,BR,Brazil,Upper middle income
-10.7,-62.2,EXTERNAL,4,BR,Brazil,Upper middle income
-27.3,-52.4,REGIONAL,4,BR,Brazil,Upper middle income
-15.5,-54.2,REGIONAL,4,BR,Brazil,Upper middle income
-11.0,-61.8,REGIONAL,4,BR,Brazil,Upper middle income
-6.0,-48.0,EXTERNAL,4,BR,Brazil,Upper middle income
-9.9,-39.0,EXTERNAL,4,BR,Brazil,Upper middle income
-23.5,-45.5,EXTERNAL,4,BR,Brazil,Upper middle income
-13.0,-60.3,EXTERNAL,4,BR,Brazil,Upper middle income
-23.3,-49.8,EXTERNAL,4,BR,Brazil,Upper middle income
-4.9,-49.1,REGIONAL,4,BR,Brazil,Upper middle income
-20.0,-40.1,EXTERNAL,4,BR,Brazil,Upper middle income
-20.5,-50.6,INTERNAL,4,BR,Brazil,Upper middle income
-18.5,-42.6,EXTERNAL,4,BR,Brazil,Upper middle income
-7.1,-41.3,REGIONAL,4,BR,Brazil,Upper middle income
-24.1,-47.8,REGIONAL,4,BR,Brazil,Upper middle income
-5.2,-36.4,REGIONAL,4,BR,Brazil,Upper middle income
-30.8,-51.8,REGIONAL,4,BR,Brazil,Upper middle income
-13.0,-58.2,REGIONAL,4,BR,Brazil,Upper middle income
-9.3,-35.4,EXTERNAL,4,BR,Brazil,Upper middle income
-15.7,-48.8,REGIONAL,4,BR,Brazil,Upper middle income
-22.4,-50.6,REGIONAL,4,BR,Brazil,Upper middle income
-30.2,-51.5,EXTERNAL,4,BR,Brazil,Upper middle income
-28.2,-53.8,REGIONAL,4,BR,Brazil,Upper middle income
-6.6,-40.6,REGIONAL,4,BR,Brazil,Upper middle income
-11.7,-51.6,REGIONAL,4,BR,Brazil,Upper middle income
-2.9,-44.2,REGIONAL,4,BR,Brazil,Upper middle income
-15.0,-56.3,REGIONAL,4,BR,Brazil,Upper middle income
-15.9,-44.3,EXTERNAL,4,BR,Brazil,Upper middle income
-24.2,-49.5,REGIONAL,4,BR,Brazil,Upper middle income
-8.0,-43.2,REGIONAL,4,BR,Brazil,Upper middle income
-15.6,-46.9,REGIONAL,4,BR,Brazil,Upper middle income
-13.7,-47.9,REGIONAL,4,BR,Brazil,Upper middle income
-4.0,-42.6,REGIONAL,4,BR,Brazil,Upper middle income
-7.5,-41.1,REGIONAL,4,BR,Brazil,Upper middle income
-4.6,-39.0,REGIONAL,4,BR,Brazil,Upper middle income
-3.2,-59.6,REGIONAL,4,BR,Brazil,Upper middle income
-28.0,-49.5,EXTERNAL,4,BR,Brazil,Upper middle income
-16.4,-40.8,REGIONAL,4,BR,Brazil,Upper middle income
-12.8,-39.2,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-48.4,REGIONAL,4,BR,Brazil,Upper middle income
-15.2,-41.6,REGIONAL,4,BR,Brazil,Upper middle income
-23.8,-52.3,REGIONAL,4,BR,Brazil,Upper middle income
-3.3,-58.8,REGIONAL,4,BR,Brazil,Upper middle income
-17.4,-52.9,REGIONAL,4,BR,Brazil,Upper middle income
-3.1,-58.6,REGIONAL,4,BR,Brazil,Upper middle income
-14.6,-56.2,REGIONAL,4,BR,Brazil,Upper middle income
-3.0,-58.2,REGIONAL,4,BR,Brazil,Upper middle income
-6.3,-36.1,REGIONAL,4,BR,Brazil,Upper middle income
-24.5,-52.2,REGIONAL,4,BR,Brazil,Upper middle income
-6.6,-38.1,REGIONAL,4,BR,Brazil,Upper middle income
-20.5,-48.9,EXTERNAL,4,BR,Brazil,Upper middle income
-5.2,-39.3,EXTERNAL,4,BR,Brazil,Upper middle income
-13.8,-57.8,INTERNAL,4,BR,Brazil,Upper middle income
-21.8,-46.4,EXTERNAL,4,BR,Brazil,Upper middle income
-18.5,-52.1,REGIONAL,4,BR,Brazil,Upper middle income
-19.9,-44.5,EXTERNAL,4,BR,Brazil,Upper middle income
-19.2,-41.5,EXTERNAL,4,BR,Brazil,Upper middle income
-19.9,-40.7,EXTERNAL,4,BR,Brazil,Upper middle income
-21.8,-54.6,REGIONAL,4,BR,Brazil,Upper middle income
-3.5,-69.0,REGIONAL,4,BR,Brazil,Upper middle income
-17.0,-54.9,REGIONAL,4,BR,Brazil,Upper middle income
-18.8,-42.6,REGIONAL,4,BR,Brazil,Upper middle income
-19.0,-46.0,EXTERNAL,4,BR,Brazil,Upper middle income
-18.5,-39.9,EXTERNAL,4,BR,Brazil,Upper middle income
-20.1,-48.7,EXTERNAL,4,BR,Brazil,Upper middle income
-12.9,-39.3,EXTERNAL,4,BR,Brazil,Upper middle income
-21.1,-56.6,INTERNAL,4,BR,Brazil,Upper middle income
-26.8,-52.9,EXTERNAL,4,BR,Brazil,Upper middle income
-26.3,-49.5,EXTERNAL,4,BR,Brazil,Upper middle income
-6.0,-35.4,REGIONAL,4,BR,Brazil,Upper middle income
-10.9,-55.8,REGIONAL,4,BR,Brazil,Upper middle income
-9.1,-45.9,EXTERNAL,4,BR,Brazil,Upper middle income
-7.7,-35.6,EXTERNAL,4,BR,Brazil,Upper middle income
-22.2,-43.6,EXTERNAL,4,BR,Brazil,Upper middle income
-22.2,-49.0,REGIONAL,4,BR,Brazil,Upper middle income
-19.7,-49.6,REGIONAL,4,BR,Brazil,Upper middle income
-2.7,-44.2,INTERNAL,4,BR,Brazil,Upper middle income
-24.6,-53.3,REGIONAL,4,BR,Brazil,Upper middle income
-3.1,-40.8,REGIONAL,4,BR,Brazil,Upper middle income
-1.8,-51.5,REGIONAL,4,BR,Brazil,Upper middle income
-11.2,-38.5,REGIONAL,4,BR,Brazil,Upper middle income
-21.9,-49.9,REGIONAL,4,BR,Brazil,Upper middle income
-20.7,-40.7,REGIONAL,4,BR,Brazil,Upper middle income
-10.7,-41.3,EXTERNAL,4,BR,Brazil,Upper middle income
-16.9,-44.4,REGIONAL,4,BR,Brazil,Upper middle income
-5.0,-42.4,EXTERNAL,4,BR,Brazil,Upper middle income
-1.0,-49.0,INTERNAL,4,BR,Brazil,Upper middle income
-22.0,-41.2,REGIONAL,4,BR,Brazil,Upper middle income
-17.3,-57.0,REGIONAL,4,BR,Brazil,Upper middle income
-20.8,-41.2,EXTERNAL,4,BR,Brazil,Upper middle income
-25.1,-50.3,REGIONAL,4,BR,Brazil,Upper middle income
-3.7,-43.4,EXTERNAL,4,BR,Brazil,Upper middle income
-8.9,-39.9,REGIONAL,4,BR,Brazil,Upper middle income
-15.9,-56.4,REGIONAL,4,BR,Brazil,Upper middle income
-19.2,-40.1,EXTERNAL,4,BR,Brazil,Upper middle income
-17.2,-44.7,REGIONAL,4,BR,Brazil,Upper middle income
-19.1,-42.3,REGIONAL,4,BR,Brazil,Upper middle income
-19.3,-57.4,REGIONAL,4,BR,Brazil,Upper middle income
-29.1,-49.8,EXTERNAL,4,BR,Brazil,Upper middle income
-7.7,-39.2,REGIONAL,4,BR,Brazil,Upper middle income
-14.5,-51.5,REGIONAL,4,BR,Brazil,Upper middle income
-14.9,-43.5,REGIONAL,4,BR,Brazil,Upper middle income
-24.9,-53.9,REGIONAL,4,BR,Brazil,Upper middle income
-2.3,-54.5,REGIONAL,4,BR,Brazil,Upper middle income
-23.9,-50.2,EXTERNAL,4,BR,Brazil,Upper middle income
-10.0,-56.3,REGIONAL,4,BR,Brazil,Upper middle income
-15.3,-49.1,REGIONAL,4,BR,Brazil,Upper middle income
-22.8,-43.3,INTERNAL,4,BR,Brazil,Upper middle income
-24.2,-54.0,REGIONAL,4,BR,Brazil,Upper middle income
-25.6,-50.0,REGIONAL,4,BR,Brazil,Upper middle income
-3.6,-40.3,REGIONAL,4,BR,Brazil,Upper middle income
-19.5,-40.4,REGIONAL,4,BR,Brazil,Upper middle income
-22.9,-52.1,REGIONAL,4,BR,Brazil,Upper middle income
-26.3,-50.0,EXTERNAL,4,BR,Brazil,Upper middle income
-7.3,-38.5,REGIONAL,4,BR,Brazil,Upper middle income
-20.9,-46.0,REGIONAL,4,BR,Brazil,Upper middle income
-0.3,-51.0,REGIONAL,4,BR,Brazil,Upper middle income
-5.3,-36.0,REGIONAL,4,BR,Brazil,Upper middle income
-27.5,-49.6,REGIONAL,4,BR,Brazil,Upper middle income
-6.4,-48.5,REGIONAL,4,BR,Brazil,Upper middle income
-0.8,-63.1,EXTERNAL,4,BR,Brazil,Upper middle income
-5.1,-40.8,REGIONAL,4,BR,Brazil,Upper middle income
-0.5,-51.4,REGIONAL,4,BR,Brazil,Upper middle income
-19.7,-51.2,EXTERNAL,4,BR,Brazil,Upper middle income
-5.6,-35.2,EXTERNAL,4,BR,Brazil,Upper middle income
-18.4,-49.4,EXTERNAL,4,BR,Brazil,Upper middle income
-23.0,-51.6,EXTERNAL,4,BR,Brazil,Upper middle income
-6.9,-35.1,EXTERNAL,4,BR,Brazil,Upper middle income
-5.2,-41.0,REGIONAL,4,BR,Brazil,Upper middle income
-19.5,-39.9,REGIONAL,4,BR,Brazil,Upper middle income
-22.1,-48.4,REGIONAL,4,BR,Brazil,Upper middle income
4.5,-61.1,EXTERNAL,4,VE,Venezuela,Lower middle income
-15.4,-48.3,REGIONAL,4,BR,Brazil,Upper middle income
-16.4,-49.8,EXTERNAL,4,BR,Brazil,Upper middle income
-16.0,-46.0,REGIONAL,4,BR,Brazil,Upper middle income
-21.8,-46.7,EXTERNAL,4,BR,Brazil,Upper middle income
-6.5,-41.4,EXTERNAL,4,BR,Brazil,Upper middle income
-21.8,-43.1,EXTERNAL,4,BR,Brazil,Upper middle income
-28.5,-52.6,REGIONAL,4,BR,Brazil,Upper middle income
-4.1,-59.3,REGIONAL,4,BR,Brazil,Upper middle income
-19.2,-42.5,EXTERNAL,4,BR,Brazil,Upper middle income
-24.8,-49.2,REGIONAL,4,BR,Brazil,Upper middle income
-9.3,-41.4,EXTERNAL,4,BR,Brazil,Upper middle income
-15.5,-40.9,REGIONAL,4,BR,Brazil,Upper middle income
-10.9,-62.3,REGIONAL,4,BR,Brazil,Upper middle income
-26.8,-53.0,REGIONAL,4,BR,Brazil,Upper middle income
-5.3,-67.2,REGIONAL,4,BR,Brazil,Upper middle income
-7.5,-46.1,REGIONAL,4,BR,Brazil,Upper middle income
-8.6,-35.7,EXTERNAL,4,BR,Brazil,Upper middle income
-1.4,-59.9,REGIONAL,4,BR,Brazil,Upper middle income
-7.3,-60.0,REGIONAL,4,BR,Brazil,Upper middle income
-16.0,-57.7,REGIONAL,4,BR,Brazil,Upper middle income
-16.7,-52.3,EXTERNAL,4,BR,Brazil,Upper middle income
-29.2,-49.7,EXTERNAL,4,BR,Brazil,Upper middle income
-16.4,-48.0,REGIONAL,4,BR,Brazil,Upper middle income
-11.7,-49.0,EXTERNAL,4,BR,Brazil,Upper middle income
-18.6,-43.8,REGIONAL,4,BR,Brazil,Upper middle income
-22.0,-42.9,EXTERNAL,4,BR,Brazil,Upper middle income
-27.4,-52.5,EXTERNAL,4,BR,Brazil,Upper middle income
-8.1,-49.4,REGIONAL,4,BR,Brazil,Upper middle income
-19.9,-40.4,EXTERNAL,4,BR,Brazil,Upper middle income
-9.5,-40.4,REGIONAL,4,BR,Brazil,Upper middle income
-7.6,-40.5,EXTERNAL,4,BR,Brazil,Upper middle income
-6.2,-39.2,REGIONAL,4,BR,Brazil,Upper middle income
-24.8,-53.3,REGIONAL,4,BR,Brazil,Upper middle income
-5.6,-50.1,REGIONAL,4,BR,Brazil,Upper middle income
-4.6,-42.0,EXTERNAL,4,BR,Brazil,Upper middle income
-2.7,-59.7,REGIONAL,4,BR,Brazil,Upper middle income
-27.3,-50.0,REGIONAL,4,BR,Brazil,Upper middle income
1.9,-61.2,REGIONAL,4,BR,Brazil,Upper middle income
-8.4,-60.0,REGIONAL,4,BR,Brazil,Upper middle income
-16.3,-40.8,REGIONAL,4,BR,Brazil,Upper middle income
-6.6,-51.7,REGIONAL,4,BR,Brazil,Upper middle income
-31.3,-52.0,REGIONAL,4,BR,Brazil,Upper middle income
-9.2,-61.9,REGIONAL,4,BR,Brazil,Upper middle income
-18.2,-49.4,EXTERNAL,4,BR,Brazil,Upper middle income
-25.3,-49.8,REGIONAL,4,BR,Brazil,Upper middle income
-3.5,-60.2,REGIONAL,4,BR,Brazil,Upper middle income
-15.4,-49.6,EXTERNAL,4,BR,Brazil,Upper middle income
-15.7,-48.4,EXTERNAL,4,BR,Brazil,Upper middle income
-14.6,-50.9,REGIONAL,4,BR,Brazil,Upper middle income
1.7,-50.9,REGIONAL,4,BR,Brazil,Upper middle income
-19.4,-50.5,REGIONAL,4,BR,Brazil,Upper middle income
-11.0,-40.4,REGIONAL,4,BR,Brazil,Upper middle income
-15.7,-46.6,REGIONAL,4,BR,Brazil,Upper middle income
-11.2,-57.5,EXTERNAL,4,BR,Brazil,Upper middle income
-11.8,-37.6,EXTERNAL,4,BR,Brazil,Upper middle income
-12.6,-52.2,REGIONAL,4,BR,Brazil,Upper middle income
-19.2,-47.8,REGIONAL,4,BR,Brazil,Upper middle income
-2.3,-61.0,REGIONAL,4,BR,Brazil,Upper middle income
-21.3,-54.4,EXTERNAL,4,BR,Brazil,Upper middle income
-21.5,-48.7,REGIONAL,4,BR,Brazil,Upper middle income
-20.5,-47.9,EXTERNAL,4,BR,Brazil,Upper middle income
-11.7,-42.7,EXTERNAL,4,BR,Brazil,Upper middle income
-7.3,-39.8,REGIONAL,4,BR,Brazil,Upper middle income
-21.6,-55.2,REGIONAL,4,BR,Brazil,Upper middle income
-23.9,-47.4,EXTERNAL,4,BR,Brazil,Upper middle income
-9.4,-62.6,EXTERNAL,4,BR,Brazil,Upper middle income
-20.1,-47.8,REGIONAL,4,BR,Brazil,Upper middle income
-18.0,-54.6,REGIONAL,4,BR,Brazil,Upper middle income
-26.9,-50.2,REGIONAL,4,BR,Brazil,Upper middle income
-22.0,-45.0,REGIONAL,4,BR,Brazil,Upper middle income
-8.2,-39.2,REGIONAL,4,BR,Brazil,Upper middle income
