original_key,resolved_name,resolved_country,type,__index_level_0__
2f5fc870-9411-4925-9f72-0020ecc13cdb,Kent & Medway Biological Records Centre,GB,organization,4648
Kent & Medway Biological Records Centre,Kent & Medway Biological Records Centre,GB,rightsholder,4649
bb108780-00da-49a7-ba12-40a25192a626,Joint Nature Conservation Committee,GB,organization,4650
Joint Nature Conservation Committee,Joint Nature Conservation Committee,GB,rightsholder,4651
f63e7835-6213-4c4c-9f0d-4c4dca080aed,Isle of Wight Local Records Centre,GB,organization,4652
Isle of Wight Local Records Centre,Isle of Wight Local Records Centre,GB,rightsholder,4653
b95deb4e-d94a-4310-a211-4d45c4ccdc86,Hypogean Crustacea Recording Scheme,GB,organization,4654
Hypogean Crustacea Recording Scheme,Hypogean Crustacea Recording Scheme,GB,rightsholder,4655
5debe5a5-5af6-4790-8fee-1a0eeabc5b62,Hertfordshire Natural History Society Flora Group,GB,organization,4656
Hertfordshire Natural History Society Flora Group,Hertfordshire Natural History Society Flora Group,GB,rightsholder,4657
8a47a08f-9789-4aad-862e-1c9ac401da10,Gloucestershire Centre for Environmental Records,GB,organization,4658
Gloucestershire Centre for Environmental Records,Gloucestershire Centre for Environmental Records,GB,rightsholder,4659
85ea280a-dd27-49ed-85a1-93d8ccdc1d13,Glasgow Museums Biological Records Centre,GB,organization,4660
Glasgow Museums Biological Records Centre,Glasgow Museums Biological Records Centre,GB,rightsholder,4661
2884418b-373a-408d-8deb-d4fb7eb8aed6,Froglife,GB,organization,4662
Froglife,Froglife,GB,rightsholder,4663
a805118b-b918-45b4-a54e-2b03fe6ef5c1,Friends of the Earth,GB,organization,4664
Friends of the Earth,Friends of the Earth,GB,rightsholder,4665
dce2ae55-627a-4e88-b738-5f71a812f60e,Freshwater Habitats Trust,GB,organization,4666
Freshwater Habitats Trust,Freshwater Habitats Trust,GB,rightsholder,4667
395baaa6-8a14-4ab5-97bb-e97f22e209fb,Fife Nature Records Centre,GB,organization,4668
Fife Nature Records Centre,Fife Nature Records Centre,GB,rightsholder,4669
22273ba7-7f45-4279-8ced-2114cd2bdb47,Essex Wildlife Trust Biological Records Centre,GB,organization,4670
Essex Wildlife Trust Biological Records Centre,Essex Wildlife Trust Biological Records Centre,GB,rightsholder,4671
392ef839-10ae-4f22-a1ee-a45e535162b4,Environment Agency,GB,organization,4672
Environment Agency,Environment Agency,GB,rightsholder,4673
7c986c7c-bc45-4c1d-b9fe-ef071e2ca597,East Ayrshire Countryside Ranger Service,GB,organization,4674
East Ayrshire Countryside Ranger Service,East Ayrshire Countryside Ranger Service,GB,rightsholder,4675
71d80a62-d2d5-4180-863b-2248b488bd4b,South West Scotland Environmental Information Centre (formerly DGERC),GB,organization,4676
South West Scotland Environmental Information Centre (formerly DGERC),South West Scotland Environmental Information Centre (formerly DGERC),GB,rightsholder,4677
b663df19-4d5d-4139-96bb-32a83e24113f,Dipterists Forum,GB,organization,4678
Dipterists Forum,Dipterists Forum,GB,rightsholder,4679
d0dae68a-84f9-4acd-9aed-3e1ebc6e9ac5,Derbyshire Wildlife Trust,GB,organization,4680
Derbyshire Wildlife Trust,Derbyshire Wildlife Trust,GB,rightsholder,4681
13d62a55-69d1-4eb1-b838-1ed59e08e1d6,Derbyshire Biological Records Centre,GB,organization,4682
Derbyshire Biological Records Centre,Derbyshire Biological Records Centre,GB,rightsholder,4683
72af978e-3a16-4e74-82cd-cb1d95c510fb,Cumbria Biodiversity Data Centre,GB,organization,4684
Cumbria Biodiversity Data Centre,Cumbria Biodiversity Data Centre,GB,rightsholder,4685
dccfcdcf-d272-45c8-85cb-e3dbf18b8a34,Conchological Society of Great Britain & Ireland,GB,organization,4686
Conchological Society of Great Britain & Ireland,Conchological Society of Great Britain & Ireland,GB,rightsholder,4687
47eaaa43-47c7-4754-8e7a-bfaf616da4df,Cofnod – North Wales Environmental Information Service,GB,organization,4688
Cofnod – North Wales Environmental Information Service,Cofnod – North Wales Environmental Information Service,GB,rightsholder,4689
233f1f36-3081-43d7-b987-3ad5d36fd165,Cladocera Interest Group,GB,organization,4690
Cladocera Interest Group,Cladocera Interest Group,GB,rightsholder,4691
98f2e583-a557-46b5-98b9-05561f144966,Chrysomelidae Recording Scheme,GB,organization,4692
Chrysomelidae Recording Scheme,Chrysomelidae Recording Scheme,GB,rightsholder,4693
a9076bb1-5a8b-43ee-a6a8-242fa68f6a5c,Cambridgeshire & Peterborough Environmental Records Centre,GB,organization,4694
Cambridgeshire & Peterborough Environmental Records Centre,Cambridgeshire & Peterborough Environmental Records Centre,GB,rightsholder,4695
0d72dd7f-6f05-46af-85c2-8b6e77ce5534,Butterfly Conservation,GB,organization,4696
Butterfly Conservation,Butterfly Conservation,GB,rightsholder,4697
4ae6aa70-3374-49d3-b0e8-47c2da4fb69a,Bumblebee Conservation Trust,GB,organization,4698
Bumblebee Conservation Trust,Bumblebee Conservation Trust,GB,rightsholder,4699
0b26042e-754c-4888-81a2-a43110453edd,Buglife,GB,organization,4700
Buglife,Buglife,GB,rightsholder,4701
f0232402-8d37-45d6-a866-2fdbda1cb78b,Broadland Environmental Services Limited,GB,organization,4702
Broadland Environmental Services Limited,Broadland Environmental Services Limited,GB,rightsholder,4703
764dc23f-4a2f-4d81-93cb-3cf16077d191,British Mycological Society,GB,organization,4704
British Mycological Society,British Mycological Society,GB,rightsholder,4705
980451bb-e9d8-4984-8d68-0d9772ea1582,British Dragonfly Society Recording Scheme,GB,organization,4706
British Dragonfly Society Recording Scheme,British Dragonfly Society Recording Scheme,GB,rightsholder,4707
aa569acf-991d-4467-b327-8442f30ddbd2,Botanical Society of Britain & Ireland,GB,organization,4708
Botanical Society of Britain & Ireland,Botanical Society of Britain & Ireland,GB,rightsholder,4709
834a1d9d-b66f-4694-9475-e9cb656294a1,BIS for Powys & Brecon Beacons National Park,GB,organization,4710
BIS for Powys & Brecon Beacons National Park,BIS for Powys & Brecon Beacons National Park,GB,rightsholder,4711
36b289cc-5f3c-45b9-9256-8c0067f50a74,Bats and the Millennium Link,GB,organization,4712
Bats and the Millennium Link,Bats and the Millennium Link,GB,rightsholder,4713
76e846b0-1332-411e-a4fc-4e2251bfeea5,Balfour-Browne Club,GB,organization,4714
Balfour-Browne Club,Balfour-Browne Club,GB,rightsholder,4715
af3f3b35-7603-4f07-ac2f-705f43ac83e9,Argyll Bird Club,GB,organization,4716
Argyll Bird Club,Argyll Bird Club,GB,rightsholder,4717
2fc95322-47d4-4137-8ce7-f2a6e64f1209,Aquatic Heteroptera Recording Scheme,GB,organization,4718
Aquatic Heteroptera Recording Scheme,Aquatic Heteroptera Recording Scheme,GB,rightsholder,4719
9cb12d76-b816-41ad-aaed-1f71aa344034,Aquatic Coleoptera Conservation Trust,GB,organization,4720
Aquatic Coleoptera Conservation Trust,Aquatic Coleoptera Conservation Trust,GB,rightsholder,4721
0fb0e618-5364-4078-af00-ac546151b4d6,Anthomyiid Recording Scheme,GB,organization,4722
Anthomyiid Recording Scheme,Anthomyiid Recording Scheme,GB,rightsholder,4723
295d0358-1d00-435a-b4b6-074009287d71,Aggregate Industries,GB,organization,4724
Aggregate Industries,Aggregate Industries,GB,rightsholder,4725
89602091-d81d-460b-96a5-bbebd4d08529,Ministerio del Ambiente de Perú - MINAM,PE,organization,4726
Ministerio del Ambiente de Perú - MINAM,Ministerio del Ambiente de Perú - MINAM,PE,rightsholder,4727
610bc9b5-bd78-428f-9a6a-83d2409615c3,Aquário Vasco da Gama,PT,organization,4728
Aquário Vasco da Gama,Aquário Vasco da Gama,PT,rightsholder,4729
e5150835-f502-424c-b470-24dd496b1b18,EDP,PT,organization,4730
EDP,EDP,PT,rightsholder,4731
814cdfb5-d4f8-4453-815f-ea5df98e76bf,Arizona State University Biocollections,US,organization,4732
Arizona State University Biocollections,Arizona State University Biocollections,US,rightsholder,4733
02f2bde4-0f13-4e71-b359-c3cb11ea9751,Archbold Biological Station,US,organization,4734
Archbold Biological Station,Archbold Biological Station,US,rightsholder,4735
f82aff0c-3f82-4b6e-8948-678184af037e,University of Wyoming Dillon Lab Insect Collection,US,organization,4736
University of Wyoming Dillon Lab Insect Collection,University of Wyoming Dillon Lab Insect Collection,US,rightsholder,4737
8ca12fcf-3afe-4d66-933e-48bea18197c4,Botswana National Museum,BW,organization,4738
Botswana National Museum,Botswana National Museum,BW,rightsholder,4739
6254d7af-c749-4e10-b828-56c905184c28,cpps,EC,organization,4740
cpps,cpps,EC,rightsholder,4741
a1648ebf-7363-4c27-beb0-23271087220f,NNI Resources AS,NO,organization,4742
NNI Resources AS,NNI Resources AS,NO,rightsholder,4743
618d6bf6-81a4-47b0-85c0-0a6981b4e5ef,University of Arizona Insect Collection,US,organization,4744
University of Arizona Insect Collection,University of Arizona Insect Collection,US,rightsholder,4745
c2ecae57-6701-485e-9ebd-5f87b2945cb2,Mississippi Entomological Museum,US,organization,4746
Mississippi Entomological Museum,Mississippi Entomological Museum,US,rightsholder,4747
1102ee7c-bf91-4a5a-9313-eff7e7681e0d,Natagriwal asbl,BE,organization,4748
Natagriwal asbl,Natagriwal asbl,BE,rightsholder,4749
a5c9b60f-8603-43c5-adf9-c2b2b8cbe95f,BCCM - Belgian Coordinated Collections of Micro-organisms,BE,organization,4750
BCCM - Belgian Coordinated Collections of Micro-organisms,BCCM - Belgian Coordinated Collections of Micro-organisms,BE,rightsholder,4751
96fbb73b-f951-4659-8f8b-fa60624a9c28,Université de Namur Département de Biologie,BE,organization,4752
Université de Namur Département de Biologie,Université de Namur Département de Biologie,BE,rightsholder,4753
e2c03d68-4b52-46c4-96c0-44f11a25ebc5,Banco de Germoplasma de Frutilla - Universidad Nacional de Tucumán (BGF-UNT),AR,organization,4754
Banco de Germoplasma de Frutilla - Universidad Nacional de Tucumán (BGF-UNT),Banco de Germoplasma de Frutilla - Universidad Nacional de Tucumán (BGF-UNT),AR,rightsholder,4755
ecb9d4a0-9e99-4ce7-b571-925a963a4d32,Herbarium specimens of threatened vascular plants in Catalonia,ES,organization,4756
Herbarium specimens of threatened vascular plants in Catalonia,Herbarium specimens of threatened vascular plants in Catalonia,ES,rightsholder,4757
b08b5f3b-bd4f-4a50-888b-27a63ba05c1c,University of Florida Environmental Archaeology,US,organization,4758
University of Florida Environmental Archaeology,University of Florida Environmental Archaeology,US,rightsholder,4759
63680734-f107-4746-890f-fa68834fb13e,"Laboratoire d’Ecologie, de Botanique et de Biologie végétale (LEB)",BJ,organization,4760
"Laboratoire d’Ecologie, de Botanique et de Biologie végétale (LEB)","Laboratoire d’Ecologie, de Botanique et de Biologie végétale (LEB)",BJ,rightsholder,4761
1e36575b-aaaf-4171-b226-846f766a516d,"Department of Environmental Conservation, University of Massachusetts - Amherst",US,organization,4762
"Department of Environmental Conservation, University of Massachusetts - Amherst","Department of Environmental Conservation, University of Massachusetts - Amherst",US,rightsholder,4763
7022e523-f773-4bfc-85b4-2097203cd189,"Biodiversity and Resources Management Program, Cordillera Studies Center, University of the Philippines Baguio",PH,organization,4764
"Biodiversity and Resources Management Program, Cordillera Studies Center, University of the Philippines Baguio","Biodiversity and Resources Management Program, Cordillera Studies Center, University of the Philippines Baguio",PH,rightsholder,4765
9a23b798-ee7e-4593-9348-7016fdca9960,The Genomic Observatories Metadatabase (GeOMe),US,organization,4766
The Genomic Observatories Metadatabase (GeOMe),The Genomic Observatories Metadatabase (GeOMe),US,rightsholder,4767
7c41d1aa-a198-4207-bf44-851ac1f59939,Université Jean Lorougnon Guédé,CI,organization,4768
Université Jean Lorougnon Guédé,Université Jean Lorougnon Guédé,CI,rightsholder,4769
ec5f9a9c-09b0-4da3-ae8e-22627620fff6,Flanders Environment Agency (VMM),BE,organization,4770
Flanders Environment Agency (VMM),Flanders Environment Agency (VMM),BE,rightsholder,4771
af5132dd-d748-44c4-8fed-42bdce8be726,Duzce University,TR,organization,4772
Duzce University,Duzce University,TR,rightsholder,4773
47737ea6-3620-4c0c-bc6d-c67cc2acfa34,SOS Biodiversity,BJ,organization,4774
SOS Biodiversity,SOS Biodiversity,BJ,rightsholder,4775
96f1a0dc-22d6-443d-a47e-ddc6724c7719,Centre d’Ecologie Fonctionnelle & Evolutive (CEFE),FR,organization,4776
Centre d’Ecologie Fonctionnelle & Evolutive (CEFE),Centre d’Ecologie Fonctionnelle & Evolutive (CEFE),FR,rightsholder,4777
d696d0d4-83d4-4522-8234-082c289500d5,Taiwan Environmental Information Association,TW,organization,4778
Taiwan Environmental Information Association,Taiwan Environmental Information Association,TW,rightsholder,4779
d3dd95c3-93d4-4349-a13f-55abf89ad140,The Mammal Society,GB,organization,4780
The Mammal Society,The Mammal Society,GB,rightsholder,4781
98ba8467-5081-4d15-b168-32d893e18b76,NatureScot,GB,organization,4782
NatureScot,NatureScot,GB,rightsholder,4783
f0a23325-1a1d-4b4c-a192-63765963d0a4,Porcupine Marine Natural History Society,GB,organization,4784
Porcupine Marine Natural History Society,Porcupine Marine Natural History Society,GB,rightsholder,4785
ee45975b-3d89-42b5-ac7a-c03f47b6dcb4,Natural Resources Wales,GB,organization,4786
Natural Resources Wales,Natural Resources Wales,GB,rightsholder,4787
9a61a2c0-1b36-4a9f-9546-353fc4f7a3ca,John Muir Trust,GB,organization,4788
John Muir Trust,John Muir Trust,GB,rightsholder,4789
30b165d7-789d-4e0b-b857-f329e0990e82,Central Scotland Green Network Trust,GB,organization,4790
Central Scotland Green Network Trust,Central Scotland Green Network Trust,GB,rightsholder,4791
530cf55f-26a1-4a55-a012-d8f28f5dc4d7,"Freshwater Ecology, Hydrology and Management (F.E.H.M.) Research Group - Universitat de Barcelona",ES,organization,4792
"Freshwater Ecology, Hydrology and Management (F.E.H.M.) Research Group - Universitat de Barcelona","Freshwater Ecology, Hydrology and Management (F.E.H.M.) Research Group - Universitat de Barcelona",ES,rightsholder,4793
970fd0a8-8beb-4375-859e-ee19927f52a0,INSTITUT BOTANIQUE AKE-ASSI D’ANDOKOI (IBAAN),CI,organization,4794
INSTITUT BOTANIQUE AKE-ASSI D’ANDOKOI (IBAAN),INSTITUT BOTANIQUE AKE-ASSI D’ANDOKOI (IBAAN),CI,rightsholder,4795
b835f634-e4ed-4d54-bbcf-e0e6344a8c88,V. N. Karazin Kharkiv National University,UA,organization,4796
V. N. Karazin Kharkiv National University,V. N. Karazin Kharkiv National University,UA,rightsholder,4797
1c9c3bb4-377c-4547-aa79-16ea755d6006,Southwestern Pacific Ocean Biogeographic Information System (OBIS) Node,NZ,organization,4798
Southwestern Pacific Ocean Biogeographic Information System (OBIS) Node,Southwestern Pacific Ocean Biogeographic Information System (OBIS) Node,NZ,rightsholder,4799
80e5ba62-2973-4258-8694-01f10bf83415,Mention Biologie et Ecologie Végétales,MG,organization,4800
Mention Biologie et Ecologie Végétales,Mention Biologie et Ecologie Végétales,MG,rightsholder,4801
9e8e7946-cd17-4c58-81c1-dc8bef359360,"Midt-Troms Museum, Balsfjord Fjordmuseum og våtmarksenter",NO,organization,4802
"Midt-Troms Museum, Balsfjord Fjordmuseum og våtmarksenter","Midt-Troms Museum, Balsfjord Fjordmuseum og våtmarksenter",NO,rightsholder,4803
5f2df235-914f-4cc9-b247-08fb981e8b8a,Natural History Museum of Zimbabwe,ZW,organization,4804
Natural History Museum of Zimbabwe,Natural History Museum of Zimbabwe,ZW,rightsholder,4805
1e9400fa-ce73-4737-9eaa-f25df148945c,Caribbean OBIS Node,VE,organization,4806
Caribbean OBIS Node,Caribbean OBIS Node,VE,rightsholder,4807
104e9c96-791b-4f14-978c-f581cb214912,SCAR - AntOBIS,GB,organization,4808
SCAR - AntOBIS,SCAR - AntOBIS,GB,rightsholder,4809
0e5e2ebb-cc35-4e96-ac4c-298654ff97d6,Jardín Botánico de Olarizu (Vitoria-Gasteiz)/Olarizuko Lorategi Botanikoa (Vitoria-Gasteiz),ES,organization,4810
Jardín Botánico de Olarizu (Vitoria-Gasteiz)/Olarizuko Lorategi Botanikoa (Vitoria-Gasteiz),Jardín Botánico de Olarizu (Vitoria-Gasteiz)/Olarizuko Lorategi Botanikoa (Vitoria-Gasteiz),ES,rightsholder,4811
f308968b-a685-4eb5-9aba-fafaafbaf589,Institut Fondamental d’Afrique Noire / Cheikh Anta Diop (IFAN Ch. A. Diop),SN,organization,4812
Institut Fondamental d’Afrique Noire / Cheikh Anta Diop (IFAN Ch. A. Diop),Institut Fondamental d’Afrique Noire / Cheikh Anta Diop (IFAN Ch. A. Diop),SN,rightsholder,4813
7ab0f9a5-938c-4d7e-a426-39041e8553ea,Centre de Suivi Ecologique,SN,organization,4814
Centre de Suivi Ecologique,Centre de Suivi Ecologique,SN,rightsholder,4815
24faa081-ab14-4fa6-a646-a99af3fcc5f5,Institut des Sciences de l'Environnement,SN,organization,4816
Institut des Sciences de l'Environnement,Institut des Sciences de l'Environnement,SN,rightsholder,4817
359ba517-ca03-46dd-9583-d2be73085c2f,Multiconsult,NO,organization,4818
Multiconsult,Multiconsult,NO,rightsholder,4819
b289cfec-b50c-4845-b142-d20a1739b9fd,Wikimedia Foundation,US,organization,4820
Wikimedia Foundation,Wikimedia Foundation,US,rightsholder,4821
